hype	12142874-n	12142085-n
hype	05965388-n	05943300-n
hype	13973320-n	13973059-n
hype	02937093-n	03003730-n
hype	13803431-n	13802920-n
hype	08170070-n	08361329-n
hype	07216083-n	07215948-n
hype	06472242-n	06470073-n
hype	01039307-n	01039140-n
hype	00041468-n	00037396-n
hype	03309214-n	03691128-n
hype	13990960-n	13990675-n
hype	06008382-n	06004685-n
hype	10355449-n	10363913-n
hype	01504179-n	01613615-n
hype	08271457-n	08271042-n
hype	00801598-n	00799537-n
hype	13968092-n	00024720-n
hype	00584367-n	00582388-n
hype	01217859-n	00037396-n
hype	06584162-n	06582403-n
hype	13355656-n	13354985-n
hype	13355504-n	13354985-n
hype	06331281-n	06318062-n
hype	01929396-n	08102555-n
hype	11501737-n	11462526-n
hype	11501737-n	11501381-n
hype	00849059-n	00851994-n
hype	15233989-n	15113229-n
hype	10769905-n	10284064-n
hype	14360459-n	14299637-n
hype	14999411-n	14739004-n
hype	06757289-n	06757057-n
hype	14514039-n	13934596-n
hype	04274530-n	00021939-n
hype	08653570-n	08574314-n
hype	05853100-n	05850624-n
hype	08521267-n	08660339-n
hype	14481929-n	13954253-n
hype	05978370-n	05985381-n
hype	04328186-n	04438304-n
hype	11423197-n	13482330-n
hype	11411610-n	11410625-n
hype	07344368-n	07352190-n
hype	03903424-n	03659292-n
hype	06491026-n	06481320-n
hype	13207094-n	13206817-n
hype	14445379-n	13920835-n
hype	07492516-n	07490713-n
hype	01211667-n	01209220-n
hype	14491889-n	14491625-n
hype	13987219-n	13986679-n
hype	14966058-n	14994328-n
hype	05919431-n	05622956-n
hype	05775081-n	05772356-n
hype	14503665-n	14501726-n
hype	14386590-n	14083790-n
hype	11802995-n	11802212-n
hype	03192347-n	02716205-n
hype	04171629-n	03948459-n
hype	04404200-n	03007591-n
hype	08517966-n	08653706-n
hype	13556509-n	13464204-n
hype	06882561-n	06880664-n
hype	03165096-n	04256520-n
hype	03002711-n	03001627-n
hype	00622266-n	00622068-n
hype	04977561-n	04976952-n
hype	07394814-n	07387509-n
hype	03237992-n	04097866-n
hype	14117317-n	14059928-n
hype	03895866-n	02959942-n
hype	02766534-n	04576211-n
hype	00800270-n	00798245-n
hype	13590598-n	13585429-n
hype	12879527-n	11669921-n
hype	03072440-n	03617594-n
hype	06380373-n	06377442-n
hype	03020034-n	04171831-n
hype	13737830-n	13732295-n
hype	10055847-n	09773245-n
hype	10098710-n	10533013-n
hype	02687682-n	04198797-n
hype	04909270-n	04909018-n
hype	05616092-n	05614175-n
hype	09406198-n	09444100-n
hype	02313360-n	01905661-n
hype	05142180-n	04723816-n
hype	04849241-n	04846770-n
hype	14962612-n	14800277-n
hype	02803934-n	02880546-n
hype	02803934-n	02803349-n
hype	03685820-n	03544360-n
hype	03685820-n	02672371-n
hype	14710024-n	00020090-n
hype	02677602-n	02716866-n
hype	12865824-n	12864545-n
hype	04487081-n	02924116-n
hype	00867983-n	00863513-n
hype	07520112-n	07519253-n
hype	10180178-n	10389398-n
hype	10179911-n	09609232-n
hype	03085915-n	04377057-n
hype	14819856-n	14818238-n
hype	06306606-n	06306233-n
hype	10230801-n	09977660-n
hype	00851994-n	01144133-n
hype	09804053-n	09617867-n
hype	09803429-n	10066732-n
hype	03170635-n	03273913-n
